,short_name,value_eur,wage_eur,preferred_foot,team_position,weak_foot,skill_moves,age,work_rate,team_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_positions,overall,potential
18307,A. Bredahl,110000,500,1,21,3,2,17,1,20.0,68.0,52.0,45.0,49.0,22.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,38,55,47,51,40,46,43,37,38,48,67,69,62,44,61,52,53,52,54,48,34,20,54,50,43,46,22,17,10,10,14,13,11,"CF, LW",52,74
18308,M. Dudek,90000,500,1,21,2,1,17,8,12.0,30.0,30.0,30.0,30.0,30.0,30.0,49.0,53.0,58.0,57.0,20.0,49.0,10,7,11,28,9,9,13,11,26,19,19,21,24,39,44,44,62,24,52,5,25,12,8,23,13,23,14,13,49,53,58,49,57,GK,52,74
18309,A. Gülstorff,90000,500,1,28,2,1,17,8,31.0,30.0,30.0,30.0,30.0,30.0,30.0,55.0,52.0,46.0,57.0,43.0,47.0,13,9,10,23,6,15,14,11,28,19,41,44,42,43,47,35,62,19,49,8,20,10,6,24,18,24,10,14,55,52,46,47,57,GK,52,74
18310,K. Bąkowski,90000,500,1,28,3,1,17,8,31.0,30.0,30.0,30.0,30.0,30.0,30.0,53.0,52.0,50.0,51.0,32.0,54.0,8,7,12,21,6,15,12,11,22,14,33,32,31,36,31,38,49,21,44,6,24,12,6,32,18,21,10,13,53,52,50,54,51,GK,52,73
18311,S. Piccinini,100000,500,1,21,3,2,17,8,35.0,47.0,23.0,41.0,42.0,53.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,33,16,50,48,15,39,37,32,49,44,48,47,45,44,55,40,61,34,57,23,45,54,21,34,37,48,55,52,11,13,14,5,5,CB,52,73
18312,K. Molefe,90000,500,1,21,3,1,17,8,34.0,30.0,30.0,30.0,30.0,30.0,30.0,58.0,48.0,46.0,61.0,39.0,38.0,9,8,14,27,7,9,12,15,19,14,42,37,28,48,39,35,48,23,70,9,19,15,5,22,16,27,16,15,58,48,46,38,61,GK,52,73
18313,N. Wojtuszek,110000,500,1,28,3,2,18,8,15.0,64.0,40.0,48.0,55.0,27.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,47,33,37,50,39,58,42,39,46,51,61,67,54,37,60,56,47,51,58,34,32,18,45,53,55,50,31,41,14,6,7,11,14,RM,52,73
18314,J. Hancott,100000,1000,0,21,3,2,19,8,25.0,63.0,26.0,36.0,47.0,50.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,46,26,39,36,28,46,29,26,26,39,66,61,63,52,70,24,60,52,50,21,45,52,48,37,36,46,53,49,7,11,12,7,11,LB,52,72
18315,D. Alemdar,80000,500,1,28,2,1,17,8,16.0,30.0,30.0,30.0,30.0,30.0,30.0,50.0,56.0,54.0,50.0,24.0,47.0,14,7,12,16,8,13,10,10,24,16,27,22,33,48,42,41,56,26,32,5,16,6,8,24,10,29,11,14,50,56,54,47,50,GK,52,72
18316,E. McCue,100000,600,1,21,3,2,19,5,28.0,52.0,25.0,37.0,33.0,51.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,22,22,49,52,23,28,25,24,45,35,52,52,38,46,43,39,66,59,75,15,47,50,29,25,37,49,51,48,9,13,11,15,10,CB,52,72
18317,T. Canteros,90000,500,1,21,3,1,18,8,31.0,30.0,30.0,30.0,30.0,30.0,30.0,45.0,57.0,55.0,58.0,47.0,48.0,13,9,14,18,5,16,10,13,16,15,43,51,42,41,46,41,63,20,53,6,21,14,4,31,16,29,12,10,45,57,55,48,58,GK,52,72
18318,J. Vazquez,110000,850,0,21,2,2,19,8,27.0,55.0,52.0,39.0,52.0,18.0,48.0,10.0,10.0,10.0,10.0,10.0,10.0,29,55,50,49,42,52,38,29,30,50,58,52,58,48,65,51,69,44,53,48,33,14,54,43,49,49,11,16,15,13,9,5,7,ST,52,72
18319,K. Joseph,100000,500,1,21,3,2,18,8,22.0,61.0,54.0,43.0,47.0,19.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,39,55,51,48,53,44,38,31,40,46,60,62,55,48,61,55,63,53,60,50,26,10,50,45,58,48,13,20,12,8,8,6,9,ST,52,72
18320,K. Smoliński,100000,600,0,28,3,2,19,6,61.0,57.0,43.0,51.0,58.0,48.0,48.0,10.0,10.0,10.0,10.0,10.0,10.0,44,42,51,57,37,58,42,38,51,55,55,58,59,53,78,52,61,49,48,38,42,47,43,54,40,47,48,54,6,13,8,7,14,CDM,52,72
18321,J. Courtney-Perkins,90000,500,1,28,3,2,17,8,29.0,68.0,22.0,32.0,35.0,55.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,37,16,43,36,25,29,23,26,28,34,70,67,46,49,65,33,71,62,53,20,45,55,22,29,30,37,56,54,6,15,7,13,15,"CB, LWB",52,72
18322,M. Sibyani,100000,1000,0,28,3,2,19,8,87.0,60.0,23.0,39.0,38.0,52.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,32,18,50,48,23,35,23,28,42,39,61,59,37,47,63,36,66,66,78,17,57,55,23,36,31,39,55,53,8,14,9,14,7,CDM,52,72
18323,J. Bender,100000,500,1,21,3,2,18,8,33.0,63.0,38.0,51.0,51.0,43.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,54,30,44,56,32,46,43,39,49,55,64,62,51,50,73,52,62,51,50,42,49,40,45,47,46,37,43,40,12,12,5,6,11,"RM, CM",52,72
18324,B. Barticciotto,110000,500,1,28,3,2,19,1,22.0,60.0,55.0,35.0,48.0,19.0,40.0,10.0,10.0,10.0,10.0,10.0,10.0,29,62,54,40,34,44,31,34,28,47,59,61,62,48,57,52,65,49,38,45,27,12,58,40,57,49,16,15,11,12,14,14,10,ST,52,72
18325,R. Orihuela,100000,500,1,28,3,2,16,0,24.0,56.0,44.0,47.0,54.0,44.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,30,39,48,55,31,49,39,31,55,60,57,55,50,50,75,51,55,49,47,49,54,43,51,49,37,43,46,39,6,11,12,13,5,CM,52,72
18326,A. Taylor,100000,500,1,21,3,2,18,0,33.0,72.0,49.0,48.0,55.0,45.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,36,48,38,57,40,50,40,37,51,54,73,71,72,50,73,58,58,70,50,45,55,45,53,48,45,49,44,45,6,13,7,6,11,"CM, CAM, RB",52,72
18327,G. Tapia,100000,500,1,21,3,2,18,2,20.0,67.0,50.0,44.0,52.0,25.0,37.0,10.0,10.0,10.0,10.0,10.0,10.0,40,53,33,52,45,50,43,36,38,54,69,66,59,45,61,56,34,44,37,35,31,24,54,42,50,48,26,21,7,9,13,12,9,RW,52,72
18328,A. Martial,110000,2000,1,28,3,2,19,8,12.0,82.0,48.0,54.0,60.0,35.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,48,50,49,59,46,59,50,45,56,60,79,84,65,49,63,55,61,51,52,38,44,21,46,54,48,52,34,45,8,5,6,12,11,CM,52,72
18329,J. Campbell,100000,500,1,28,3,3,17,2,25.0,78.0,37.0,43.0,61.0,26.0,45.0,10.0,10.0,10.0,10.0,10.0,10.0,44,32,28,44,32,59,40,33,34,55,80,76,84,43,86,48,66,60,41,36,31,21,36,51,47,44,28,25,13,12,13,6,14,LM,52,72
18330,E. Mirus,80000,500,1,21,3,1,16,8,39.0,30.0,30.0,30.0,30.0,30.0,30.0,47.0,53.0,48.0,58.0,25.0,48.0,12,9,10,28,8,13,13,10,16,11,20,29,26,47,39,36,46,19,31,8,25,11,4,35,17,35,14,11,47,53,48,48,58,GK,52,72
18331,H. Ditchfield,100000,800,1,21,3,2,18,2,30.0,81.0,37.0,46.0,52.0,42.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,50,29,39,44,33,48,56,57,46,47,81,81,75,47,73,57,65,61,56,34,44,41,42,38,32,38,46,46,8,11,7,7,14,"LB, RB",52,72
18332,E. Metu,100000,500,1,21,3,2,17,8,28.0,69.0,41.0,49.0,61.0,40.0,57.0,10.0,10.0,10.0,10.0,10.0,10.0,41,37,47,56,33,60,35,37,51,62,68,69,71,37,67,48,65,57,58,45,51,39,48,51,34,52,45,42,13,10,7,14,8,CM,52,72
18333,F. Stople,90000,500,1,28,2,1,18,8,32.0,30.0,30.0,30.0,30.0,30.0,30.0,52.0,53.0,51.0,55.0,29.0,50.0,12,5,12,16,7,9,14,11,16,19,24,33,38,35,21,38,37,25,60,9,25,10,7,25,15,21,13,11,52,53,51,50,55,GK,52,71
18334,M. Sanyor,90000,500,1,28,3,1,18,8,50.0,30.0,30.0,30.0,30.0,30.0,30.0,51.0,50.0,50.0,53.0,30.0,51.0,13,8,12,22,9,12,12,12,16,13,28,32,39,47,44,38,58,25,34,7,20,8,7,34,11,27,11,10,51,50,50,51,53,GK,52,71
18335,L. Shaw,110000,2000,1,28,3,2,19,8,26.0,66.0,39.0,51.0,51.0,45.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,39,31,48,61,37,53,34,41,55,45,67,65,54,54,58,57,59,63,48,36,60,40,48,51,43,42,48,52,11,11,12,13,12,CM,52,71
18336,C. Garcia,100000,500,1,21,3,2,17,7,17.0,80.0,51.0,43.0,59.0,18.0,41.0,10.0,10.0,10.0,10.0,10.0,10.0,30,55,41,49,41,57,45,31,41,54,81,79,73,48,85,48,56,53,36,44,33,11,50,51,56,45,15,17,9,9,8,10,10,ST,52,71
18337,N. Woodthorpe,100000,500,0,21,2,2,18,8,25.0,66.0,28.0,38.0,48.0,48.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,40,23,39,41,26,50,34,30,40,38,67,65,59,51,59,33,60,63,51,27,54,49,41,32,36,42,52,49,7,7,8,6,8,LB,52,71
18338,P. Hannola,100000,500,0,28,5,2,18,2,88.0,63.0,48.0,52.0,53.0,43.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,44,46,39,56,41,52,54,47,53,55,66,60,55,52,53,54,47,51,59,48,41,47,50,54,38,54,45,42,15,14,9,12,12,"CM, CAM, LW",52,71
18339,J. Bieroński,90000,500,1,28,2,2,17,2,15.0,65.0,45.0,47.0,50.0,49.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,39,42,48,52,33,49,42,32,44,48,63,66,59,48,50,58,58,70,70,41,53,51,54,53,32,39,51,52,12,12,12,7,14,"CDM, CAM",52,71
18340,A. Mbaraka,100000,500,1,28,3,2,17,8,27.0,66.0,47.0,44.0,59.0,24.0,42.0,10.0,10.0,10.0,10.0,10.0,10.0,51,51,28,46,43,57,49,40,37,54,67,65,80,40,80,47,65,45,41,39,36,20,44,40,48,41,29,23,8,14,8,10,14,RW,52,71
18341,A. Chilili,90000,500,1,28,2,2,17,6,15.0,62.0,27.0,39.0,42.0,53.0,55.0,10.0,10.0,10.0,10.0,10.0,10.0,33,26,50,48,27,39,39,22,41,40,64,60,51,46,67,35,62,60,53,21,51,54,24,30,37,44,56,51,6,15,5,13,14,CB,52,71
18342,J. Cozma,100000,500,0,21,2,2,17,8,13.0,63.0,49.0,37.0,52.0,28.0,58.0,10.0,10.0,10.0,10.0,10.0,10.0,29,52,60,44,44,52,34,30,27,48,68,58,60,49,64,48,70,59,63,42,43,28,51,45,56,47,24,22,11,10,8,14,9,ST,52,71
18343,K. Lofthouse,110000,1000,1,21,3,2,19,8,37.0,76.0,48.0,41.0,57.0,28.0,38.0,10.0,10.0,10.0,10.0,10.0,10.0,41,55,34,42,37,55,40,35,33,54,75,77,80,37,71,49,34,39,42,34,26,24,47,45,50,48,31,27,7,11,13,6,6,"RW, RWB",52,70
18344,N. Jeck,100000,500,1,21,3,2,18,8,22.0,60.0,24.0,31.0,39.0,52.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,23,21,48,40,26,42,24,24,30,30,57,63,44,45,44,36,65,59,69,16,50,54,22,26,33,43,57,55,11,11,14,9,12,CB,52,70
18345,K. Gordon,100000,1000,1,21,2,2,18,8,39.0,62.0,30.0,32.0,35.0,51.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,32,25,52,35,31,28,33,31,32,40,63,62,46,44,52,47,64,51,57,24,59,51,26,25,30,36,53,54,10,5,9,6,11,CB,52,70
18346,M. Sorinola,100000,850,1,28,4,2,19,8,29.0,67.0,32.0,43.0,51.0,47.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,42,35,39,47,22,46,36,29,44,46,65,68,80,47,74,26,61,56,58,28,49,50,49,42,44,45,50,47,14,14,15,10,5,"LB, RB",52,70
18347,G. Bucci,90000,500,0,21,3,2,17,8,35.0,67.0,25.0,31.0,38.0,51.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,26,22,51,34,19,33,28,41,36,33,69,65,62,44,58,36,77,46,66,23,62,42,21,27,35,35,55,53,5,12,12,11,13,CB,52,70
18348,M. Habkoor,110000,1000,1,28,3,2,19,8,3.0,68.0,42.0,49.0,57.0,26.0,42.0,10.0,10.0,10.0,10.0,10.0,10.0,44,44,35,52,30,56,46,44,49,55,67,68,58,52,77,43,55,43,37,35,48,24,51,50,47,52,25,27,11,8,10,14,11,CAM,52,70
18349,G. Popovic,100000,500,1,24,3,2,16,2,28.0,63.0,53.0,37.0,51.0,21.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,44,55,47,37,44,50,44,30,25,49,65,61,60,46,58,53,63,58,66,48,55,21,50,41,58,44,16,10,11,9,12,10,14,ST,52,70
18350,Park Kyung Bae,110000,850,1,21,3,2,19,2,88.0,55.0,53.0,40.0,51.0,25.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,34,57,51,46,38,52,40,32,33,46,61,50,51,55,60,52,58,52,55,46,42,23,53,43,59,46,22,25,13,11,5,11,12,"ST, CF",52,70
18351,A. Moreno,100000,500,1,21,2,2,18,8,73.0,61.0,33.0,48.0,50.0,45.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,33,29,43,62,31,45,37,34,54,51,63,59,56,51,82,42,58,62,41,34,52,46,28,40,35,35,45,51,13,12,15,7,13,CDM,52,70
18352,A. George,100000,600,1,21,2,2,17,1,40.0,80.0,48.0,41.0,52.0,18.0,48.0,10.0,10.0,10.0,10.0,10.0,10.0,31,53,40,47,40,46,41,28,31,49,78,81,76,55,72,45,51,53,50,40,34,17,58,50,51,42,14,20,10,6,14,11,10,ST,52,70
18353,J. Robbins,100000,600,1,28,3,2,18,8,26.0,68.0,50.0,52.0,53.0,39.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,44,49,37,56,47,51,49,47,56,53,69,68,67,50,57,52,55,64,54,52,43,38,48,54,52,52,40,42,13,13,5,7,6,CM,52,70
18354,L. Schneller,90000,500,1,21,3,1,18,8,23.0,30.0,30.0,30.0,30.0,30.0,30.0,54.0,51.0,55.0,57.0,24.0,52.0,13,8,11,26,6,8,11,7,24,17,17,29,34,32,43,41,61,26,42,9,20,11,7,37,18,29,11,12,54,51,55,52,57,GK,52,70
18355,E. Urrutia,110000,500,1,21,3,2,19,1,32.0,84.0,40.0,44.0,57.0,25.0,44.0,10.0,10.0,10.0,10.0,10.0,10.0,52,40,35,43,38,60,55,35,40,45,81,87,80,43,75,42,45,42,49,38,35,24,41,41,40,47,26,18,9,11,15,11,6,"LW, RW",52,70
18356,L. Maus,100000,600,1,21,3,2,18,8,22.0,60.0,24.0,41.0,41.0,50.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,37,22,52,50,23,31,24,25,47,51,57,62,59,39,45,27,62,57,65,25,57,47,23,35,30,32,55,54,11,12,11,9,7,CB,52,70
18357,M. Wolfe,110000,2000,1,21,3,2,20,8,33.0,63.0,40.0,50.0,50.0,45.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,34,31,46,58,37,46,34,42,56,52,64,63,60,47,65,58,62,64,61,39,58,45,48,54,46,38,44,45,14,7,13,7,5,"CM, CDM",52,69
18358,I. Acero,110000,2000,0,28,3,2,20,8,94.0,56.0,45.0,54.0,55.0,52.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,42,49,56,62,34,56,40,43,62,51,59,54,52,56,70,53,59,45,45,33,66,48,29,51,45,43,50,65,9,9,10,5,6,CM,52,69
18359,A. Tjærandsen-Skau,110000,500,1,28,3,2,19,8,37.0,63.0,44.0,51.0,56.0,45.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,43,38,50,60,38,52,43,40,56,55,63,63,69,49,77,59,67,59,53,42,48,43,44,45,42,45,45,45,7,15,8,11,9,CM,52,69
18360,L. Brunt,110000,4000,1,21,3,2,19,6,42.0,65.0,40.0,53.0,49.0,44.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,43,30,46,61,38,47,38,42,60,46,60,69,53,49,69,57,55,63,48,41,52,47,49,50,43,45,45,46,7,13,13,10,10,"CM, CDM",52,69
18361,M. Tait,110000,5000,1,21,3,2,19,1,49.0,60.0,53.0,39.0,53.0,19.0,44.0,10.0,10.0,10.0,10.0,10.0,10.0,32,56,52,42,46,50,40,32,30,53,62,59,58,52,68,52,64,50,45,48,31,10,48,51,61,44,15,12,13,11,6,13,8,ST,52,69
18362,D. Joca,110000,2000,1,21,3,2,20,8,96.0,60.0,43.0,53.0,51.0,29.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,48,39,37,58,44,49,46,41,51,52,64,57,55,49,64,48,52,53,57,43,42,24,49,54,42,50,32,28,12,5,6,10,6,CAM,52,69
18363,K. Yao,100000,600,1,21,2,2,19,8,24.0,62.0,23.0,37.0,30.0,52.0,58.0,10.0,10.0,10.0,10.0,10.0,10.0,29,16,55,43,25,23,27,25,43,30,59,64,46,42,48,36,69,37,71,22,48,51,20,34,33,40,52,51,14,6,6,6,7,CB,52,69
18364,A. Lazăr,110000,650,1,21,3,2,19,7,96.0,64.0,38.0,52.0,55.0,35.0,48.0,10.0,10.0,10.0,10.0,10.0,10.0,44,35,44,56,37,53,44,41,55,53,67,62,71,44,66,49,54,57,42,27,48,29,48,55,47,53,35,42,6,14,10,8,13,CAM,52,69
18365,M. Rostkowski,110000,600,0,28,2,2,19,8,7.0,76.0,44.0,47.0,53.0,30.0,36.0,10.0,10.0,10.0,10.0,10.0,10.0,52,42,39,45,52,54,44,41,43,49,79,74,56,37,73,51,45,44,31,37,37,25,41,50,51,47,33,31,11,8,14,7,7,LM,52,69
18366,C. Panter,100000,1000,1,21,3,2,19,8,35.0,63.0,27.0,30.0,29.0,54.0,59.0,10.0,10.0,10.0,10.0,10.0,10.0,28,26,53,31,25,23,26,22,30,30,66,60,40,44,55,33,66,62,60,22,49,56,27,33,38,38,61,52,10,11,13,10,15,CB,52,69
18367,C. Grant,100000,1000,1,21,3,2,18,8,40.0,63.0,40.0,50.0,51.0,40.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,39,31,44,59,41,49,40,38,58,51,62,64,53,52,69,53,59,63,50,42,53,37,55,47,45,39,44,53,10,14,8,10,9,"CM, CDM",52,69
18368,D. Guillen,110000,500,1,21,3,2,19,8,18.0,65.0,46.0,47.0,50.0,47.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,34,49,43,58,33,44,32,30,54,51,66,64,65,52,79,49,66,75,37,40,55,49,50,42,42,35,53,50,11,13,7,6,9,CM,52,69
18369,A. Grønbæk,110000,1000,1,28,3,2,19,8,27.0,64.0,40.0,50.0,56.0,40.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,40,35,46,58,37,56,42,46,52,56,64,64,60,58,55,48,57,53,47,39,60,39,49,48,55,44,43,38,8,12,13,6,9,CM,52,69
18370,C. Antwi,100000,500,1,28,2,2,18,8,25.0,61.0,36.0,47.0,51.0,49.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,37,35,48,54,28,47,32,30,52,50,60,62,65,45,70,42,68,52,66,34,58,48,36,50,38,40,51,50,15,13,15,13,13,CDM,52,69
18371,R. Nissen,110000,1000,1,21,3,3,19,8,18.0,65.0,51.0,38.0,51.0,25.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,26,55,53,48,44,48,37,28,25,50,62,68,61,42,67,48,66,57,61,45,42,25,49,45,51,49,22,16,7,13,11,10,6,ST,52,69
18372,F. Laskowski,110000,500,1,28,3,2,19,8,14.0,63.0,43.0,50.0,55.0,33.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,41,41,43,55,35,53,47,32,56,56,66,60,64,47,53,56,59,61,46,35,53,34,45,52,42,38,32,36,11,10,8,13,11,CAM,52,69
18373,F. Price,100000,600,1,28,3,3,18,8,23.0,67.0,42.0,50.0,54.0,38.0,49.0,10.0,10.0,10.0,10.0,10.0,10.0,43,41,40,54,37,51,40,41,52,53,68,67,66,48,64,45,57,54,46,42,48,33,49,55,42,53,41,39,7,7,11,14,12,CAM,52,69
18374,A. Torres,90000,500,1,28,3,1,18,8,97.0,30.0,30.0,30.0,30.0,30.0,30.0,53.0,49.0,58.0,53.0,16.0,48.0,11,6,10,17,5,10,11,12,23,18,15,16,39,46,44,44,61,22,42,9,19,13,8,29,11,30,12,13,53,49,58,48,53,GK,52,69
18375,C. Terho,100000,500,1,21,3,3,17,8,54.0,67.0,52.0,43.0,55.0,25.0,44.0,10.0,10.0,10.0,10.0,10.0,10.0,45,51,34,47,35,54,41,31,36,55,66,67,62,46,61,62,43,48,48,50,30,23,49,43,54,45,29,24,14,12,9,11,11,LW,52,69
18376,A. Sørensen,100000,850,0,21,2,2,19,2,17.0,77.0,30.0,38.0,52.0,45.0,41.0,10.0,10.0,10.0,10.0,10.0,10.0,45,31,36,35,22,52,37,30,31,40,79,75,69,55,82,28,60,53,32,27,46,49,42,42,30,42,50,52,14,11,9,9,12,LWB,52,68
18377,A. Sagbakken,100000,500,1,21,2,2,19,8,30.0,63.0,33.0,48.0,48.0,50.0,54.0,10.0,10.0,10.0,10.0,10.0,10.0,41,28,46,58,32,46,41,37,52,46,66,60,58,49,65,45,57,44,59,31,55,47,32,37,48,39,54,51,8,6,13,9,5,"CDM, CM",52,68
18378,C. Karatas,110000,900,1,21,3,2,19,8,20.0,61.0,49.0,39.0,59.0,26.0,52.0,10.0,10.0,10.0,10.0,10.0,10.0,45,53,54,36,40,60,43,30,38,58,63,60,62,52,64,52,61,57,57,39,33,16,48,41,51,42,27,24,8,12,11,11,12,"RW, ST, LW",52,68
18379,M. Rakowiecki,110000,800,1,21,2,2,19,8,67.0,62.0,47.0,49.0,52.0,43.0,59.0,10.0,10.0,10.0,10.0,10.0,10.0,38,42,51,57,37,53,38,33,53,48,61,63,59,51,60,59,54,59,61,48,53,54,47,48,40,42,51,38,10,12,9,6,7,CM,52,68
18380,J. Varga,100000,550,1,28,3,2,18,7,46.0,68.0,40.0,45.0,59.0,30.0,42.0,10.0,10.0,10.0,10.0,10.0,10.0,39,38,36,46,37,57,46,41,42,56,70,67,71,52,75,51,46,41,42,30,43,24,59,53,43,51,31,28,9,6,12,6,8,CAM,52,68
18381,N. Curcija,90000,500,1,28,3,1,19,8,40.0,30.0,30.0,30.0,30.0,30.0,30.0,53.0,52.0,47.0,61.0,40.0,50.0,14,7,10,19,7,12,14,14,28,12,33,46,34,30,45,35,58,17,43,8,23,10,4,25,13,30,12,12,53,52,47,50,61,GK,52,68
18382,J. Currie,100000,500,0,28,2,2,18,8,26.0,72.0,26.0,30.0,50.0,50.0,53.0,10.0,10.0,10.0,10.0,10.0,10.0,36,24,37,26,26,54,25,28,21,32,73,71,66,54,72,22,60,58,50,26,53,54,43,37,35,34,54,52,11,11,14,7,14,LB,52,68
18383,T. Uwakwe,110000,750,0,15,3,2,20,8,14.0,71.0,48.0,50.0,53.0,48.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,46,46,45,56,41,53,40,31,50,50,72,71,62,53,59,55,61,68,66,52,59,43,48,52,36,45,50,47,10,9,14,13,10,"CM, LWB",52,67
18384,T. Möller,110000,2000,1,21,2,2,21,8,28.0,68.0,43.0,46.0,52.0,48.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,48,42,48,51,36,50,35,34,44,50,69,68,71,39,68,53,61,72,68,37,39,45,44,43,47,43,53,52,12,7,6,9,7,"LM, LB, CB",52,67
18385,B. Taylor,100000,1000,1,21,3,2,21,8,40.0,57.0,26.0,27.0,33.0,53.0,61.0,10.0,10.0,10.0,10.0,10.0,10.0,30,21,50,28,23,28,26,23,24,31,55,59,41,47,69,41,65,55,71,18,43,52,30,27,39,39,59,56,6,13,6,8,8,CB,52,67
18386,C. Hawkins,90000,850,0,21,3,1,20,8,20.0,30.0,30.0,30.0,30.0,30.0,30.0,56.0,51.0,55.0,50.0,28.0,51.0,13,9,10,24,6,14,13,11,15,16,24,31,25,40,38,41,47,30,41,5,18,6,5,30,15,37,10,12,56,51,55,51,50,GK,52,67
18387,A. Fojtíček,90000,850,1,28,2,1,20,8,33.0,30.0,30.0,30.0,30.0,30.0,30.0,54.0,48.0,52.0,56.0,39.0,51.0,11,9,14,24,11,12,14,12,28,14,48,32,37,44,59,39,57,39,47,10,15,18,6,37,13,41,15,17,54,48,52,51,56,GK,52,67
18388,L. Smyth,100000,700,1,28,2,2,18,2,29.0,72.0,53.0,38.0,51.0,21.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,31,53,49,38,54,47,49,42,36,48,69,74,72,45,66,52,58,55,57,56,29,17,49,43,57,45,16,14,14,5,7,7,5,ST,52,67
18389,O. Battersby,90000,500,1,28,2,1,18,8,13.0,30.0,30.0,30.0,30.0,30.0,30.0,49.0,52.0,52.0,53.0,26.0,53.0,11,8,10,23,6,9,10,13,21,12,33,20,24,42,28,39,30,19,37,9,18,14,5,26,14,23,10,12,49,52,52,53,53,GK,52,67
18390,D. Þór­halls­son,110000,500,1,28,3,2,20,8,16.0,63.0,40.0,50.0,55.0,42.0,56.0,10.0,10.0,10.0,10.0,10.0,10.0,43,32,49,58,41,52,33,38,55,53,61,64,66,55,73,51,63,58,55,39,55,37,55,47,46,37,46,47,6,8,12,10,12,CM,52,67
18391,P. Langlois,100000,550,1,28,2,2,20,8,28.0,52.0,31.0,42.0,43.0,52.0,62.0,10.0,10.0,10.0,10.0,10.0,10.0,35,28,52,54,26,38,22,24,45,51,52,52,42,43,42,41,75,66,67,30,43,51,20,34,34,44,53,50,5,10,6,11,11,CDM,52,67
18392,J. Anderson,100000,1000,1,28,3,2,20,8,19.0,61.0,23.0,28.0,35.0,51.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,20,19,47,32,24,29,20,22,28,35,58,63,41,51,59,31,68,62,73,22,52,53,24,30,31,44,53,50,10,9,8,12,12,CB,52,67
18393,Luo Shipeng,110000,2000,1,21,3,2,20,8,17.0,74.0,52.0,37.0,55.0,20.0,51.0,10.0,10.0,10.0,10.0,10.0,10.0,34,56,49,39,39,53,34,27,33,53,73,74,68,47,63,49,57,54,56,48,34,18,48,44,56,42,17,19,14,5,6,11,13,"ST, LW, RW",52,67
18394,E. Kinali,110000,2000,1,28,3,3,20,8,19.0,66.0,36.0,49.0,51.0,42.0,50.0,10.0,10.0,10.0,10.0,10.0,10.0,50,27,41,51,38,48,43,36,49,51,68,65,59,54,61,54,55,53,48,33,52,38,48,48,43,35,42,45,15,9,8,14,12,"RM, LW",52,67
