,short_name,value_eur,wage_eur,preferred_foot,team_position,weak_foot,skill_moves,age,work_rate,team_jersey_number,pace,shooting,passing,dribbling,defending,physic,gk_diving,gk_handling,gk_kicking,gk_reflexes,gk_speed,gk_positioning,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_standing_tackle,defending_sliding_tackle,goalkeeping_diving,goalkeeping_handling,goalkeeping_kicking,goalkeeping_positioning,goalkeeping_reflexes,player_positions,overall,potential
3425,D. Marshall,850000,10000,Right,GK,3,1,35,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,69.0,66.0,73.0,49.0,72.0,11,19,14,21,15,14,19,14,29,21,48,50,33,70.0,41.0,50.0,63.0,34.0,63.0,12.0,41.0,24.0,13.0,42.0,11.0,67.0,14.0,13.0,71.0,69.0,66.0,72.0,73.0,GK,72,72
3426,S. Bossut,1400000,8000,Right,SUB,3,1,34,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,72.0,70.0,65.0,71.0,45.0,73.0,12,13,12,36,11,11,11,15,38,32,42,47,47,69.0,42.0,49.0,68.0,32.0,60.0,16.0,27.0,17.0,16.0,49.0,17.0,47.0,14.0,13.0,72.0,70.0,65.0,73.0,71.0,GK,72,72
3427,E. Albayrak,2600000,13000,Left,LB,3,3,29,Medium/Medium,6.0,80.0,65.0,71.0,71.0,65.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,75,60,50,70,72,70,76,75,67,70,79,81,75,69.0,73.0,74.0,63.0,73.0,63.0,68.0,60.0,64.0,66.0,68.0,63.0,65.0,70.0,69.0,10.0,7.0,6.0,6.0,12.0,"LB, LM",72,72
3428,A. Cordaz,325000,5000,Right,GK,1,1,37,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,68.0,71.0,62.0,74.0,26.0,72.0,12,10,16,12,10,18,10,15,17,20,25,27,28,72.0,29.0,47.0,32.0,16.0,54.0,15.0,22.0,7.0,8.0,34.0,16.0,69.0,10.0,10.0,68.0,71.0,62.0,72.0,74.0,GK,72,72
3429,R. Salin,850000,14000,Left,SUB,2,1,35,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,76.0,64.0,68.0,75.0,31.0,72.0,11,11,16,36,13,14,11,15,23,13,28,34,50,70.0,45.0,51.0,68.0,38.0,67.0,13.0,45.0,26.0,16.0,59.0,11.0,60.0,13.0,16.0,76.0,64.0,68.0,72.0,75.0,GK,72,72
3430,R. Civelli,625000,8000,Right,LCB,3,2,36,Low/High,2.0,34.0,59.0,55.0,45.0,71.0,83.0,10.0,10.0,10.0,10.0,10.0,10.0,53,56,79,59,55,35,37,47,61,64,34,34,30,63.0,34.0,71.0,68.0,66.0,92.0,58.0,87.0,71.0,52.0,50.0,58.0,71.0,68.0,64.0,13.0,6.0,16.0,14.0,10.0,CB,72,72
3431,B. Białkowski,1900000,8000,Right,GK,3,1,32,Medium/Medium,33.0,30.0,30.0,30.0,30.0,30.0,30.0,66.0,71.0,67.0,73.0,41.0,75.0,11,13,12,33,12,14,11,12,32,18,42,40,48,68.0,49.0,50.0,66.0,39.0,69.0,11.0,27.0,19.0,10.0,47.0,17.0,61.0,15.0,14.0,66.0,71.0,67.0,75.0,73.0,GK,72,72
3432,J. Lewis,1900000,5000,Right,GK,3,1,32,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,75.0,68.0,67.0,75.0,56.0,72.0,11,19,13,23,15,11,18,19,33,16,55,57,63,64.0,44.0,50.0,74.0,35.0,75.0,13.0,34.0,23.0,16.0,63.0,18.0,62.0,12.0,13.0,75.0,68.0,67.0,72.0,75.0,GK,72,72
3433,I. Sissoko,3100000,12000,Left,RM,2,3,28,Medium/Low,3.0,79.0,60.0,68.0,78.0,27.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,70,61,54,70,56,79,61,56,63,76,78,79,82,66.0,76.0,63.0,62.0,66.0,64.0,54.0,56.0,32.0,60.0,69.0,70.0,70.0,23.0,22.0,13.0,11.0,8.0,8.0,7.0,RM,72,72
3434,A. Granqvist,950000,2000,Right,RCB,3,2,35,Medium/High,4.0,33.0,56.0,57.0,53.0,74.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,49,51,75,65,38,49,37,40,65,60,33,33,51,68.0,34.0,68.0,59.0,51.0,82.0,55.0,80.0,73.0,54.0,52.0,79.0,75.0,75.0,71.0,7.0,9.0,12.0,10.0,15.0,CB,72,72
3435,Pedro López,575000,11000,Right,SUB,3,3,36,Medium/Medium,19.0,66.0,60.0,68.0,69.0,73.0,65.0,10.0,10.0,10.0,10.0,10.0,10.0,76,53,58,73,51,68,69,56,64,71,64,67,69,69.0,72.0,72.0,65.0,58.0,64.0,66.0,77.0,73.0,59.0,59.0,58.0,67.0,75.0,68.0,10.0,12.0,16.0,12.0,14.0,RB,72,72
3436,P. Tschauner,1400000,23000,Right,SUB,3,1,34,Medium/Medium,13.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,70.0,66.0,73.0,42.0,71.0,7,9,47,24,7,7,15,15,25,22,38,46,36,72.0,37.0,50.0,60.0,23.0,75.0,15.0,27.0,9.0,14.0,41.0,22.0,38.0,12.0,15.0,71.0,70.0,66.0,71.0,73.0,GK,72,72
3437,J. Mikel,1800000,21000,Right,CDM,3,3,33,Medium/Medium,13.0,52.0,59.0,71.0,68.0,78.0,80.0,10.0,10.0,10.0,10.0,10.0,10.0,65,50,75,79,62,69,67,59,75,72,53,52,52,78.0,47.0,74.0,75.0,75.0,83.0,67.0,79.0,78.0,54.0,62.0,45.0,79.0,78.0,77.0,14.0,9.0,16.0,14.0,14.0,"CM, CDM",72,72
3438,J. Dahlin,1700000,5000,Right,GK,3,1,33,Medium/Medium,27.0,30.0,30.0,30.0,30.0,30.0,30.0,66.0,72.0,67.0,69.0,37.0,79.0,9,10,12,24,13,11,14,13,32,24,41,34,38,70.0,35.0,50.0,66.0,39.0,77.0,19.0,44.0,22.0,13.0,45.0,13.0,65.0,11.0,10.0,66.0,72.0,67.0,79.0,69.0,GK,72,72
3439,B. Guzan,850000,3000,Left,GK,2,1,35,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,72.0,68.0,72.0,74.0,37.0,72.0,16,14,12,26,15,14,15,11,34,28,38,37,37,68.0,47.0,54.0,67.0,30.0,63.0,15.0,35.0,19.0,12.0,51.0,35.0,53.0,15.0,14.0,72.0,68.0,72.0,72.0,74.0,GK,72,72
3440,B. Jones,325000,13000,Left,GK,3,1,38,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,69.0,68.0,70.0,54.0,74.0,19,17,11,28,11,18,13,12,18,22,52,55,25,73.0,30.0,51.0,70.0,40.0,72.0,11.0,32.0,23.0,17.0,30.0,35.0,56.0,13.0,13.0,71.0,69.0,68.0,74.0,70.0,GK,72,72
3441,Bebé,3000000,7000,Right,SUB,4,3,29,Medium/Low,10.0,84.0,73.0,68.0,71.0,41.0,83.0,10.0,10.0,10.0,10.0,10.0,10.0,70,70,57,69,69,72,67,73,67,71,77,89,71,68.0,60.0,88.0,71.0,77.0,91.0,69.0,72.0,33.0,67.0,65.0,65.0,66.0,28.0,20.0,15.0,7.0,8.0,7.0,11.0,"LM, RM",72,72
3442,J. Torres Nilo,1900000,28000,Left,SUB,2,3,32,Medium/High,6.0,67.0,46.0,61.0,65.0,70.0,86.0,10.0,10.0,10.0,10.0,10.0,10.0,64,34,68,65,52,64,71,51,61,65,64,69,70,72.0,54.0,62.0,79.0,83.0,88.0,50.0,87.0,73.0,53.0,50.0,63.0,68.0,72.0,71.0,9.0,16.0,10.0,10.0,13.0,"LB, CB",72,72
3443,S. Bocchetti,1500000,17000,Left,RES,2,2,33,Medium/Medium,17.0,57.0,51.0,55.0,61.0,71.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,56,45,75,61,38,57,30,25,63,63,58,57,66,67.0,64.0,76.0,82.0,46.0,84.0,47.0,81.0,71.0,31.0,51.0,45.0,69.0,72.0,71.0,14.0,11.0,13.0,16.0,10.0,CB,72,72
3444,L. Freeman,3100000,35000,Left,CAM,2,3,28,Medium/Medium,15.0,72.0,67.0,72.0,75.0,51.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,75,66,40,71,61,76,76,69,67,71,76,69,84,65.0,81.0,68.0,70.0,69.0,62.0,70.0,58.0,58.0,68.0,76.0,62.0,64.0,54.0,52.0,7.0,12.0,11.0,11.0,8.0,"CAM, LM",72,72
3445,S. Sinclair,2700000,21000,Right,LM,4,4,31,High/Medium,31.0,85.0,70.0,64.0,74.0,41.0,64.0,10.0,10.0,10.0,10.0,10.0,10.0,63,70,60,71,65,72,72,62,47,72,86,85,88,72.0,82.0,74.0,33.0,79.0,68.0,66.0,45.0,44.0,73.0,64.0,80.0,67.0,33.0,28.0,13.0,11.0,10.0,13.0,15.0,LM,72,72
3446,C. Rodríguez,1600000,500,Left,RES,3,4,34,High/Medium,7.0,68.0,65.0,72.0,77.0,54.0,64.0,10.0,10.0,10.0,10.0,10.0,10.0,72,59,48,75,49,78,68,69,69,81,67,69,69,67.0,75.0,81.0,67.0,68.0,65.0,69.0,58.0,59.0,68.0,70.0,58.0,79.0,50.0,49.0,7.0,13.0,16.0,13.0,14.0,"CAM, LM, CM",72,72
3447,De la Bella,1100000,6000,Left,LB,2,3,34,High/Medium,24.0,66.0,53.0,67.0,68.0,69.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,73,45,72,70,42,67,72,38,68,72,63,69,67,72.0,56.0,59.0,71.0,73.0,70.0,68.0,70.0,74.0,58.0,59.0,49.0,66.0,68.0,71.0,16.0,10.0,8.0,12.0,6.0,LB,72,72
3448,P. Hetemaj,1800000,13000,Right,LCM,3,3,33,High/High,21.0,73.0,64.0,72.0,73.0,70.0,76.0,10.0,10.0,10.0,10.0,10.0,10.0,72,54,58,73,73,72,74,65,71,71,74,73,78,74.0,80.0,72.0,91.0,88.0,65.0,73.0,86.0,73.0,69.0,70.0,69.0,75.0,72.0,72.0,13.0,11.0,8.0,9.0,6.0,CM,72,72
3449,S. Bamba,950000,14000,Right,SUB,3,2,35,Medium/Medium,22.0,39.0,28.0,42.0,52.0,73.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,27,27,71,53,16,57,34,16,53,52,39,39,32,63.0,32.0,51.0,62.0,34.0,91.0,15.0,83.0,75.0,24.0,38.0,19.0,64.0,76.0,72.0,7.0,6.0,16.0,12.0,8.0,CB,72,72
3450,M. Mancosu,2700000,500,Right,CAM,4,3,31,Medium/Medium,8.0,65.0,66.0,69.0,72.0,41.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,59,63,51,74,58,72,73,68,67,75,66,64,66,73.0,67.0,66.0,71.0,75.0,62.0,74.0,64.0,42.0,73.0,73.0,68.0,66.0,46.0,42.0,13.0,16.0,13.0,6.0,7.0,CAM,72,72
3451,K. Westwood,850000,7000,Left,RES,4,1,35,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,72.0,71.0,70.0,73.0,47.0,72.0,20,11,20,28,14,20,11,12,23,22,50,45,58,63.0,48.0,53.0,62.0,25.0,81.0,20.0,38.0,22.0,15.0,41.0,31.0,66.0,20.0,19.0,72.0,71.0,70.0,72.0,73.0,GK,72,72
3452,D. McCarty,1500000,6000,Right,RDM,3,3,33,Medium/High,6.0,49.0,54.0,67.0,68.0,68.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,59,46,64,76,56,65,66,54,66,69,58,41,70,71.0,76.0,68.0,60.0,84.0,67.0,53.0,78.0,67.0,58.0,63.0,66.0,66.0,67.0,68.0,15.0,6.0,8.0,6.0,11.0,CDM,72,72
3453,D. Tošić,950000,8000,Left,LCB,2,3,35,High/Medium,3.0,47.0,51.0,65.0,56.0,72.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,64,38,72,74,32,59,53,46,67,55,52,42,33,63.0,73.0,74.0,78.0,68.0,81.0,58.0,80.0,74.0,65.0,58.0,43.0,64.0,73.0,74.0,11.0,6.0,10.0,12.0,16.0,CB,72,72
3454,L. Burián,525000,5000,Right,GK,3,1,36,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,70.0,68.0,71.0,41.0,72.0,13,15,12,37,13,13,15,15,35,33,40,42,68,74.0,69.0,51.0,71.0,43.0,67.0,19.0,36.0,28.0,15.0,20.0,25.0,52.0,18.0,14.0,71.0,70.0,68.0,72.0,71.0,GK,72,72
3455,A. Ramos,1600000,500,Right,ST,3,3,34,Medium/Medium,20.0,75.0,70.0,64.0,68.0,46.0,72.0,10.0,10.0,10.0,10.0,10.0,10.0,67,70,74,66,70,65,67,48,57,71,74,75,72,72.0,67.0,75.0,93.0,69.0,75.0,65.0,62.0,43.0,73.0,67.0,73.0,78.0,33.0,28.0,9.0,14.0,13.0,14.0,6.0,ST,72,72
3456,Marco Pereira,1700000,4000,Right,GK,2,1,33,Medium/Medium,99.0,30.0,30.0,30.0,30.0,30.0,30.0,71.0,67.0,65.0,74.0,56.0,71.0,33,12,9,40,14,29,31,36,37,35,59,54,57,72.0,57.0,49.0,74.0,34.0,57.0,18.0,37.0,12.0,9.0,49.0,49.0,61.0,21.0,24.0,71.0,67.0,65.0,71.0,74.0,GK,72,72
3457,J. Babin,1500000,7000,Right,LCB,3,2,33,Medium/High,6.0,41.0,48.0,59.0,48.0,72.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,45,28,74,69,26,41,48,66,61,56,38,44,36,71.0,65.0,83.0,83.0,82.0,88.0,63.0,69.0,71.0,54.0,57.0,44.0,66.0,73.0,71.0,15.0,10.0,16.0,8.0,7.0,CB,72,72
3458,L. Jutkiewicz,2800000,15000,Left,ST,4,3,31,High/Medium,10.0,60.0,71.0,57.0,65.0,44.0,82.0,10.0,10.0,10.0,10.0,10.0,10.0,58,73,81,54,63,63,53,52,47,71,54,64,52,73.0,62.0,76.0,90.0,70.0,91.0,62.0,74.0,33.0,74.0,71.0,73.0,67.0,32.0,26.0,12.0,9.0,6.0,10.0,16.0,ST,72,72
3459,D. Ba,1400000,21000,Right,ST,3,3,35,High/Medium,19.0,69.0,74.0,68.0,68.0,45.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,66,75,65,69,74,69,76,72,63,71,70,69,57,72.0,53.0,74.0,78.0,62.0,74.0,67.0,63.0,46.0,78.0,69.0,87.0,78.0,48.0,45.0,6.0,10.0,15.0,5.0,6.0,ST,72,72
3460,J. Domínguez,2000000,36000,Right,RCB,2,2,32,High/High,4.0,64.0,41.0,60.0,61.0,73.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,61,29,70,66,38,57,45,47,58,64,64,64,66,70.0,70.0,62.0,85.0,74.0,72.0,50.0,75.0,70.0,49.0,56.0,30.0,58.0,75.0,68.0,10.0,14.0,6.0,11.0,8.0,"CB, RB",72,72
3461,T. Reginiussen,1200000,6000,Right,RCB,3,2,34,Medium/High,4.0,59.0,42.0,54.0,51.0,72.0,78.0,10.0,10.0,10.0,10.0,10.0,10.0,54,31,71,62,32,44,29,32,64,55,63,55,64,71.0,52.0,60.0,90.0,67.0,84.0,52.0,72.0,73.0,55.0,42.0,32.0,72.0,72.0,72.0,6.0,13.0,8.0,13.0,8.0,CB,72,72
3462,N. Bertolo,1600000,12000,Right,SUB,3,3,34,High/Low,8.0,61.0,70.0,75.0,72.0,38.0,66.0,10.0,10.0,10.0,10.0,10.0,10.0,75,69,62,77,63,73,76,61,71,75,58,64,69,63.0,68.0,73.0,51.0,66.0,68.0,71.0,63.0,57.0,74.0,76.0,61.0,68.0,28.0,28.0,6.0,16.0,6.0,9.0,13.0,"LM, RM",72,72
3463,S. Prödl,1500000,12000,Right,SUB,2,2,33,Low/High,4.0,31.0,36.0,50.0,39.0,74.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,44,34,80,60,22,30,32,38,49,54,30,31,29,66.0,27.0,47.0,31.0,31.0,89.0,32.0,84.0,73.0,37.0,46.0,35.0,68.0,75.0,73.0,11.0,8.0,12.0,15.0,8.0,CB,72,72
3464,K. Monnet-Paquet,2700000,22000,Right,SUB,3,3,31,Medium/High,22.0,74.0,68.0,70.0,70.0,52.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,73,67,63,73,67,70,68,58,64,70,75,74,72,70.0,69.0,73.0,66.0,74.0,71.0,67.0,64.0,53.0,70.0,69.0,57.0,68.0,47.0,58.0,10.0,6.0,9.0,6.0,16.0,"LM, RWB, RM",72,72
3465,A. Jędrzejczyk,2000000,9000,Right,LCB,3,2,32,Medium/Medium,55.0,68.0,48.0,59.0,63.0,70.0,81.0,10.0,10.0,10.0,10.0,10.0,10.0,68,43,71,66,52,60,47,34,65,65,69,67,68,65.0,63.0,69.0,81.0,75.0,84.0,39.0,82.0,71.0,53.0,42.0,34.0,63.0,70.0,68.0,7.0,8.0,12.0,16.0,11.0,"CB, RB",72,72
3466,M. Vrančić,2700000,9000,Left,SUB,3,3,31,Medium/Medium,8.0,53.0,70.0,74.0,72.0,58.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,69,66,52,75,71,71,77,78,74,76,53,53,69,72.0,66.0,76.0,53.0,72.0,72.0,75.0,66.0,59.0,67.0,76.0,55.0,73.0,65.0,47.0,12.0,8.0,8.0,12.0,6.0,"CM, CDM, CAM",72,72
3467,Bueno,2400000,8000,Right,CAM,3,3,32,Medium/Low,14.0,71.0,73.0,70.0,73.0,41.0,46.0,10.0,10.0,10.0,10.0,10.0,10.0,67,71,65,74,75,73,80,71,61,74,70,72,70,70.0,74.0,77.0,53.0,34.0,56.0,74.0,36.0,45.0,68.0,71.0,68.0,71.0,31.0,34.0,8.0,16.0,7.0,11.0,9.0,CAM,72,72
3468,Bracali,325000,3000,Right,GK,2,1,39,Medium/Medium,1.0,30.0,30.0,30.0,30.0,30.0,30.0,73.0,72.0,60.0,71.0,40.0,71.0,10,14,10,38,19,14,15,11,36,29,37,43,59,67.0,68.0,45.0,75.0,31.0,69.0,17.0,29.0,21.0,12.0,45.0,23.0,47.0,14.0,17.0,73.0,72.0,60.0,71.0,71.0,GK,72,72
3469,J. Martínez,1400000,36000,Right,SUB,3,3,33,High/High,12.0,81.0,57.0,70.0,72.0,66.0,70.0,10.0,10.0,10.0,10.0,10.0,10.0,71,50,48,72,50,73,71,52,67,72,79,83,73,62.0,69.0,68.0,64.0,84.0,62.0,62.0,72.0,66.0,71.0,71.0,55.0,68.0,68.0,68.0,12.0,13.0,11.0,16.0,10.0,RB,72,72
3470,E. Insúa,2200000,6000,Left,LB,2,3,31,High/Low,3.0,60.0,63.0,70.0,73.0,70.0,76.0,10.0,10.0,10.0,10.0,10.0,10.0,73,49,68,73,64,74,59,66,71,74,59,60,65,74.0,68.0,81.0,71.0,75.0,74.0,74.0,82.0,75.0,71.0,63.0,64.0,70.0,71.0,69.0,11.0,10.0,9.0,8.0,16.0,"LB, LWB",72,72
3471,O. Cardozo,1100000,500,Left,SUB,3,3,37,Medium/Low,9.0,30.0,78.0,63.0,63.0,28.0,68.0,10.0,10.0,10.0,10.0,10.0,10.0,52,74,85,62,81,65,67,74,58,70,27,32,45,70.0,30.0,84.0,45.0,31.0,88.0,79.0,72.0,12.0,81.0,75.0,75.0,75.0,28.0,20.0,12.0,7.0,6.0,14.0,11.0,ST,72,72
3472,E. Vecchio,2700000,13000,Right,LCM,3,3,31,Medium/Medium,11.0,75.0,68.0,72.0,76.0,57.0,72.0,10.0,10.0,10.0,10.0,10.0,10.0,64,64,63,76,69,76,63,75,72,75,73,77,83,70.0,71.0,72.0,57.0,71.0,81.0,70.0,52.0,58.0,69.0,74.0,71.0,70.0,59.0,47.0,9.0,16.0,8.0,10.0,7.0,"CM, CAM",72,72
3473,Ki Sung Yueng,2700000,9000,Right,LDM,4,4,31,Medium/Medium,8.0,54.0,69.0,76.0,71.0,63.0,68.0,10.0,10.0,10.0,10.0,10.0,10.0,72,64,69,76,55,70,75,76,78,76,54,54,66,65.0,59.0,81.0,68.0,62.0,70.0,68.0,68.0,56.0,68.0,77.0,75.0,74.0,67.0,64.0,14.0,9.0,7.0,9.0,10.0,"CM, CDM",72,72
3474,A. Hloušek,2200000,4000,Left,LB,2,2,31,High/Medium,14.0,74.0,61.0,68.0,69.0,67.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,76,60,65,68,54,70,66,56,64,70,74,74,64,70.0,61.0,65.0,64.0,79.0,75.0,61.0,73.0,67.0,64.0,66.0,59.0,73.0,69.0,67.0,9.0,13.0,13.0,8.0,10.0,"LB, LM",72,72
3475,Fernando Boldrin,2700000,11000,Right,CAM,4,3,31,High/Medium,10.0,67.0,68.0,72.0,72.0,59.0,63.0,10.0,10.0,10.0,10.0,10.0,10.0,63,67,60,77,65,72,65,74,74,74,69,65,67,69.0,65.0,68.0,52.0,57.0,64.0,71.0,70.0,62.0,71.0,70.0,66.0,66.0,57.0,54.0,13.0,13.0,11.0,15.0,10.0,"CAM, RM",72,72
3476,M. Suchý,2000000,18000,Right,SUB,3,2,32,Low/High,5.0,42.0,52.0,57.0,62.0,72.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,43,48,71,70,43,60,32,39,70,65,51,34,54,72.0,62.0,64.0,79.0,51.0,79.0,52.0,72.0,72.0,32.0,50.0,64.0,77.0,73.0,71.0,14.0,11.0,15.0,15.0,7.0,CB,72,72
3477,J. Johansson,2600000,4000,Right,RCB,2,3,30,Medium/High,15.0,50.0,63.0,63.0,64.0,71.0,78.0,10.0,10.0,10.0,10.0,10.0,10.0,46,59,62,73,57,65,55,42,68,67,49,50,52,68.0,48.0,72.0,42.0,74.0,85.0,68.0,72.0,70.0,67.0,65.0,44.0,76.0,80.0,63.0,7.0,11.0,15.0,9.0,13.0,"CDM, CM",72,72
3478,L. Mabiala,2000000,6000,Right,RCB,3,2,32,Low/Medium,33.0,50.0,44.0,51.0,50.0,72.0,83.0,10.0,10.0,10.0,10.0,10.0,10.0,40,40,80,56,33,51,48,37,54,56,50,50,31,65.0,34.0,48.0,70.0,80.0,86.0,50.0,83.0,71.0,27.0,55.0,58.0,58.0,71.0,71.0,11.0,12.0,12.0,13.0,7.0,CB,72,72
3479,Titi,2000000,16000,Left,SUB,3,2,32,High/Medium,4.0,32.0,39.0,44.0,53.0,75.0,77.0,10.0,10.0,10.0,10.0,10.0,10.0,40,27,75,44,50,46,49,45,39,66,30,33,43,69.0,45.0,69.0,44.0,61.0,88.0,22.0,80.0,77.0,42.0,49.0,71.0,62.0,76.0,70.0,6.0,13.0,15.0,16.0,14.0,CB,72,72
3480,Denis,1700000,6000,Right,GK,2,1,33,Medium/Medium,33.0,30.0,30.0,30.0,30.0,30.0,30.0,73.0,72.0,70.0,76.0,54.0,64.0,19,16,15,35,14,8,10,13,35,18,55,53,59,68.0,51.0,53.0,73.0,25.0,72.0,18.0,23.0,22.0,11.0,61.0,21.0,17.0,13.0,12.0,73.0,72.0,70.0,64.0,76.0,GK,72,72
3481,F. Lemoine,1500000,19000,Right,LCM,3,3,33,Medium/High,18.0,38.0,58.0,68.0,68.0,70.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,63,53,61,73,58,65,60,62,70,69,45,32,74,64.0,75.0,63.0,83.0,82.0,67.0,66.0,78.0,70.0,59.0,68.0,57.0,70.0,72.0,68.0,6.0,15.0,11.0,13.0,10.0,"CDM, CM",72,72
3482,S. Grytebust,2100000,11000,Right,SUB,2,1,30,Medium/Medium,13.0,30.0,30.0,30.0,30.0,30.0,30.0,73.0,70.0,64.0,75.0,44.0,73.0,11,12,13,36,13,20,12,12,35,35,43,45,51,64.0,43.0,48.0,67.0,34.0,57.0,12.0,35.0,16.0,10.0,56.0,23.0,61.0,14.0,13.0,73.0,70.0,64.0,73.0,75.0,GK,72,72
3483,N. Subotić,2300000,16000,Right,SUB,3,2,31,Medium/Medium,5.0,47.0,43.0,44.0,44.0,76.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,45,28,82,42,29,37,30,49,54,49,47,47,50,73.0,47.0,78.0,71.0,66.0,76.0,44.0,78.0,72.0,45.0,42.0,40.0,71.0,77.0,73.0,6.0,5.0,10.0,8.0,6.0,CB,72,72
3484,N. Theuerkauf,1400000,16000,Left,LB,3,2,33,Low/High,30.0,60.0,56.0,65.0,63.0,73.0,75.0,10.0,10.0,10.0,10.0,10.0,10.0,67,46,64,70,44,59,57,55,66,66,60,60,68,72.0,66.0,74.0,70.0,76.0,76.0,63.0,73.0,73.0,56.0,59.0,64.0,65.0,74.0,71.0,14.0,7.0,11.0,6.0,12.0,"LB, CDM",72,72
3485,R. Bennett,2500000,43000,Right,SUB,2,2,30,Low/Medium,25.0,40.0,25.0,46.0,34.0,73.0,71.0,10.0,10.0,10.0,10.0,10.0,10.0,27,20,73,65,16,24,22,25,65,48,36,43,30,65.0,34.0,43.0,73.0,51.0,77.0,22.0,81.0,71.0,22.0,31.0,28.0,54.0,75.0,74.0,6.0,16.0,12.0,8.0,12.0,CB,72,72
3486,C. Yacob,2000000,500,Right,LDM,3,2,32,Medium/High,5.0,45.0,59.0,60.0,65.0,71.0,74.0,10.0,10.0,10.0,10.0,10.0,10.0,34,57,76,76,23,62,52,55,69,72,50,41,60,67.0,68.0,70.0,71.0,67.0,72.0,66.0,88.0,67.0,42.0,56.0,66.0,82.0,74.0,67.0,6.0,6.0,12.0,9.0,8.0,"CDM, CM",72,72
3487,B. Angulo,2500000,6000,Left,LB,3,3,30,Medium/Medium,2.0,78.0,54.0,62.0,68.0,69.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,71,50,60,63,25,67,62,46,59,67,79,77,75,68.0,68.0,71.0,72.0,76.0,75.0,58.0,64.0,69.0,56.0,58.0,34.0,67.0,71.0,70.0,12.0,9.0,11.0,15.0,6.0,"LB, LWB",72,72
3488,C. Benteke,3100000,39000,Right,SUB,2,2,29,Medium/Low,20.0,57.0,73.0,61.0,64.0,32.0,73.0,10.0,10.0,10.0,10.0,10.0,10.0,58,72,82,63,67,63,60,64,48,69,54,59,61,69.0,43.0,80.0,82.0,55.0,87.0,69.0,60.0,29.0,74.0,68.0,71.0,69.0,25.0,18.0,14.0,5.0,12.0,8.0,5.0,ST,72,72
3489,J. Allen,2900000,21000,Right,SUB,2,3,30,High/High,4.0,67.0,62.0,70.0,73.0,71.0,72.0,10.0,10.0,10.0,10.0,10.0,10.0,71,62,52,74,54,68,66,59,71,73,68,66,82,77.0,91.0,67.0,81.0,90.0,60.0,56.0,79.0,75.0,69.0,66.0,60.0,78.0,74.0,71.0,10.0,13.0,12.0,6.0,8.0,"CM, CDM",72,72
3490,Antoñito,1900000,13000,Right,RB,4,3,32,High/Medium,18.0,79.0,61.0,64.0,71.0,64.0,69.0,10.0,10.0,10.0,10.0,10.0,10.0,74,62,54,67,62,67,63,59,49,73,82,77,80,68.0,79.0,64.0,76.0,79.0,62.0,55.0,72.0,68.0,65.0,60.0,49.0,62.0,63.0,69.0,12.0,15.0,9.0,8.0,13.0,"RB, RM, RWB",72,72
